id,host_id,host_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location
45474581,1756107,159,Santo Antnio,Lisboa,38.716700,-9.149830,Entire rental unit,Entire home/apt,6,1,2,4,153,2,7,4.14,4.14,4.29,4.86
45474873,3953109,531,Penha de Frana,Lisboa,38.726500,-9.128510,Entire rental unit,Entire home/apt,4,1,1,1,72,1,4,4.5,4.75,4.75,5
45474874,3953109,531,Penha de Frana,Lisboa,38.724400,-9.128480,Entire rental unit,Entire home/apt,4,2,1,1,57,1,15,4.6,4.47,4.87,4.4
45474877,3953109,531,Santa Maria Maior,Lisboa,38.712520,-9.140840,Entire rental unit,Entire home/apt,6,1,3,4,98,1,21,4.33,4.57,4.14,4.9
45476222,1868448,0,Misericrdia,Lisboa,38.707470,-9.142200,Entire serviced apartment,Entire home/apt,2,1,1,0,125,3,8,5,4.88,5,5
45476365,1868448,0,Misericrdia,Lisboa,38.707474,-9.142190,Entire serviced apartment,Entire home/apt,2,1,1,1,125,3,3,5,5,5,5
45476423,1868448,0,Misericrdia,Lisboa,38.707466,-9.142184,Entire serviced apartment,Entire home/apt,2,1,1,0,125,3,2,4,5,4,5
45476456,367953588,0,Misericrdia,Lisboa,38.709280,-9.152530,Entire rental unit,Entire home/apt,2,1,1,1,65,2,10,4.5,4.7,4.6,4.7
45476541,1868448,0,Misericrdia,Lisboa,38.707460,-9.142200,Entire serviced apartment,Entire home/apt,2,1,0,1,110,3,13,4.62,4.92,4.85,4.77
45479410,5648681,3,Arroios,Lisboa,38.730720,-9.133390,Entire rental unit,Entire home/apt,6,3,3,4,200,25,5,5,5,5,5
45479527,3308104,3,Santo Antnio,Lisboa,38.725340,-9.147780,Entire rental unit,Entire home/apt,5,1,2,3,47,3,16,4.44,4.63,4.88,4.69
45483135,321292466,0,Ajuda,Lisboa,38.703700,-9.199350,Entire rental unit,Entire home/apt,6,2,2,4,139,4,13,5,5,5,4.92
45490171,368110098,0,Alcntara,Lisboa,38.703530,-9.177830,Entire rental unit,Entire home/apt,4,1,1,2,96,2,11,4.64,5,5,4.82
45494263,368097356,0,Arroios,Lisboa,38.727840,-9.133530,Entire rental unit,Entire home/apt,4,2,2,3,95,1,1,5,5,5,5
45495106,13026506,2,Arroios,Lisboa,38.718740,-9.138700,Entire rental unit,Entire home/apt,12,3,4,12,200,2,6,4.83,4.83,5,5
45531288,365239277,2,So Vicente,Lisboa,38.715570,-9.130540,Entire rental unit,Entire home/apt,2,1,1,1,38,1,31,4.48,4.81,4.42,4.77
45535651,402191311,0,Arroios,Lisboa,38.731270,-9.135150,Entire rental unit,Entire home/apt,3,1,1,2,71,2,15,4.13,4.53,4.27,4.47
45540701,368708586,0,Parque das Naes,Lisboa,38.757700,-9.097340,Entire condominium (condo),Entire home/apt,4,1,1,1,55,9,4,5,5,4.75,5
45540828,40624172,0,Ribamar,Lourinh,39.193070,-9.327380,Entire villa,Entire home/apt,12,6,6,8,210,4,5,5,4.6,4.8,4.2
45554100,3456707,1,So Vicente,Lisboa,38.719070,-9.120820,Entire rental unit,Entire home/apt,4,1,2,3,68,3,2,5,5,4.5,5
45556070,6851730,6,Arroios,Lisboa,38.717470,-9.139900,Entire rental unit,Entire home/apt,2,1,1,1,150,30,1,5,5,5,5
45558745,3953109,531,Santa Maria Maior,Lisboa,38.710320,-9.138140,Entire rental unit,Entire home/apt,4,1,1,2,97,1,6,5,5,5,5
45563702,14402857,4,Arroios,Lisboa,38.718940,-9.139220,Entire rental unit,Entire home/apt,2,1,1,2,45,2,11,4.91,5,4.73,4.73
45575886,369064907,0,Misericrdia,Lisboa,38.710320,-9.143450,Entire rental unit,Entire home/apt,3,1,1,2,55,2,23,4.3,4.48,4.65,4.87
45577764,3953109,531,Santo Antnio,Lisboa,38.715910,-9.145720,Entire rental unit,Entire home/apt,4,1,1,2,95,1,1,3,1,2,5
45580927,369133329,0,Misericrdia,Lisboa,38.709950,-9.145820,Entire rental unit,Entire home/apt,5,1,2,3,83,3,6,4,3.83,4,4.67
45589229,402191311,0,Ajuda,Lisboa,38.703610,-9.201100,Entire rental unit,Entire home/apt,3,1,1,1,54,2,11,4.55,4.73,4.64,4.64
45592144,291339335,3,So Vicente,Lisboa,38.719510,-9.126350,Entire rental unit,Entire home/apt,4,1,1,1,95,2,4,5,5,5,5
45596829,116535141,3,Lourinh e Atalaia,Lourinh,39.268890,-9.312790,Entire residential home,Entire home/apt,6,1,3,5,101,2,2,4,4,4,4
45602677,17125483,25,Misericrdia,Lisboa,38.710490,-9.150290,Entire rental unit,Entire home/apt,8,2,3,5,230,2,7,4.71,4.86,4.71,4.57
45603839,177301563,1,Santo Antnio,Lisboa,38.719230,-9.148760,Entire rental unit,Entire home/apt,4,2,2,2,99,4,3,4.67,5,4.67,5
45616265,223343335,3,So Vicente,Lisboa,38.716820,-9.128510,Private room in rental unit,Private room,2,1,0,1,40,3,3,5,5,5,5
45619467,33224611,0,Misericrdia,Lisboa,38.708570,-9.146680,Entire rental unit,Entire home/apt,4,1,2,2,89,1,11,4.82,4.91,5,5
45622176,520897,2,Penha de Frana,Lisboa,38.723380,-9.119520,Private room in residential home,Private room,4,1,1,2,49,2,9,5,5,5,4.89
45629020,59156390,18,Estrela,Lisboa,38.709010,-9.157830,Entire rental unit,Entire home/apt,5,2,2,4,128,2,19,5,4.95,4.89,5
45629584,189310640,2,Lourinh e Atalaia,Lourinh,39.238050,-9.282360,Entire residential home,Entire home/apt,6,1,2,3,18,30,2,5,4,4.5,4.5
45631721,557910,0,Penha de Frana,Lisboa,38.725030,-9.129690,Entire rental unit,Entire home/apt,4,1,2,3,55,30,3,5,5,5,5
45635643,3953109,531,Estrela,Lisboa,38.710160,-9.160820,Entire rental unit,Entire home/apt,4,1,1,2,98,1,7,4.71,4.43,4.86,4.57
45646069,402191311,0,Santa Maria Maior,Lisboa,38.711110,-9.135200,Entire rental unit,Entire home/apt,4,1,2,2,62,2,28,4.57,4.71,4.61,5
45651063,221880099,69,Santa Maria Maior,Lisboa,38.709380,-9.135080,Entire rental unit,Entire home/apt,6,1,2,5,181,2,1,5,5,5,5
45679077,367999964,3,Alenquer (Santo Estvo e Triana),Alenquer,39.058550,-9.007020,Entire residential home,Entire home/apt,2,1,1,2,99,2,3,4.67,5,5,5
45680466,402191311,0,Santo Antnio,Lisboa,38.716580,-9.146790,Entire rental unit,Entire home/apt,6,2,3,4,85,30,1,5,5,4,5
45684799,98229262,20,Santa Maria Maior,Lisboa,38.712480,-9.138550,Private room in guesthouse,Private room,2,1,1,1,27,1,9,3.78,4,3.89,4.44
45694336,411657817,30,Avenidas Novas,Lisboa,38.731390,-9.149160,Private room in hostel,Private room,1,1,1,1,30,30,1,5,5,5,5
45695395,129000409,204,Cascais e Estoril,Cascais,38.700670,-9.428080,Entire rental unit,Entire home/apt,7,2,3,3,114,1,11,3.64,3.91,3.82,4.27
45695672,411657817,30,Avenidas Novas,Lisboa,38.732850,-9.149020,Private room in hostel,Private room,2,1,1,1,40,30,2,4.5,4.5,4.5,4.5
45708644,3953109,531,Santa Maria Maior,Lisboa,38.709820,-9.136250,Entire rental unit,Entire home/apt,4,1,1,2,173,1,1,5,5,5,5
45708760,114297543,0,Carcavelos e Parede,Cascais,38.690870,-9.339390,Private room in rental unit,Private room,2,1,1,1,25,1,2,5,5,5,5
45722629,410341029,7,So Vicente,Lisboa,38.714560,-9.129950,Entire rental unit,Entire home/apt,2,1,1,1,34,2,39,4.28,4.54,4.21,4.77
45735840,333442495,3,Cascais e Estoril,Cascais,38.702570,-9.434400,Entire rental unit,Entire home/apt,4,2,2,3,100,2,1,5,5,4,5
45746815,17163789,20,Santa Maria Maior,Lisboa,38.713330,-9.137780,Entire rental unit,Entire home/apt,6,2,3,3,200,1,3,5,5,5,5
45747820,367458501,0,Misericrdia,Lisboa,38.713670,-9.149990,Entire rental unit,Entire home/apt,4,1,1,2,73,2,14,4.86,4.86,4.86,5
45748576,367458501,0,Misericrdia,Lisboa,38.713670,-9.149990,Entire rental unit,Entire home/apt,4,1,1,2,80,2,5,4.8,4.8,4.8,4.6
45754192,8839058,8,So Vicente,Lisboa,38.717100,-9.128910,Entire rental unit,Entire home/apt,4,1,2,3,62,2,4,5,5,5,4.75
45759708,367458501,0,Misericrdia,Lisboa,38.713670,-9.149990,Entire rental unit,Entire home/apt,4,1,1,3,310,2,8,4.88,4.88,4.88,5
45759971,367458501,0,Misericrdia,Lisboa,38.713670,-9.149990,Entire rental unit,Entire home/apt,3,1,1,2,69,2,1,5,5,5,5
45760104,367458501,0,Misericrdia,Lisboa,38.713670,-9.149990,Entire rental unit,Entire home/apt,3,1,1,2,86,2,11,4.82,4.73,4.91,4.91
45762384,9416641,3,Santa Maria Maior,Lisboa,38.708030,-9.132590,Entire serviced apartment,Entire home/apt,2,1,1,1,90,7,1,5,5,5,5
45766180,98229262,20,Santa Maria Maior,Lisboa,38.710740,-9.138530,Private room in guesthouse,Private room,2,1,1,1,27,1,17,4.06,4.29,4.29,4.76
45768561,371050748,3,Arroios,Lisboa,38.715570,-9.138700,Entire rental unit,Entire home/apt,4,1,1,2,68,2,6,5,5,5,5
45777973,189335644,1,Carvoeira,Mafra,38.951750,-9.412720,Entire rental unit,Entire home/apt,5,1,3,4,79,3,5,4.8,5,4.4,4.8
45785518,234375057,3,Cascais e Estoril,Cascais,38.704740,-9.420970,Entire rental unit,Entire home/apt,8,4,4,6,233,2,2,5,5,5,5
45792222,98229262,20,Santa Maria Maior,Lisboa,38.711160,-9.138740,Private room in guesthouse,Private room,2,1,1,1,35,1,3,4.33,4.33,4.67,5
45792273,5506810,1,Misericrdia,Lisboa,38.706340,-9.143550,Room in boutique hotel,Private room,2,1,1,1,106,1,2,4.5,4,5,5
45792605,114444229,2,Cascais e Estoril,Cascais,38.704860,-9.396150,Entire rental unit,Entire home/apt,3,1,1,2,89,2,4,4.25,5,4.5,5
45793739,264499398,9,Avenidas Novas,Lisboa,38.742540,-9.147880,Room in boutique hotel,Private room,1,1,1,1,20,30,2,5,5,5,5
45797188,264499398,9,Avenidas Novas,Lisboa,38.742390,-9.147710,Room in boutique hotel,Private room,1,1,1,1,20,30,1,5,5,5,5
45811913,5506810,1,Misericrdia,Lisboa,38.706640,-9.142620,Room in boutique hotel,Private room,2,1,1,1,106,1,1,1,2,4,1
45821114,4694958,42,Santa Maria Maior,Lisboa,38.716980,-9.134780,Entire rental unit,Entire home/apt,2,1,1,0,40,2,12,4.42,4.83,4.75,4.42
45822356,114817994,1,Belm,Lisboa,38.701710,-9.202990,Private room in residential home,Private room,5,1,0,1,60,1,1,1,1,1,1
45838873,178584690,3,Encosta do Sol,Amadora,38.764970,-9.207930,Private room in rental unit,Private room,2,1,1,1,19,3,1,5,5,5,5
45844262,367999964,3,Alenquer (Santo Estvo e Triana),Alenquer,39.058410,-9.006080,Entire residential home,Entire home/apt,8,1,3,6,132,2,3,5,5,5,4.67
45844864,64451219,4,Santa Maria Maior,Lisboa,38.713290,-9.135740,Entire residential home,Entire home/apt,8,4,4,4,600,3,11,4.91,4.73,4.73,4.91
45855270,367989249,0,Santa Maria Maior,Lisboa,38.715610,-9.140500,Room in boutique hotel,Private room,2,1,1,1,52,1,900,4.6,4.67,4.8,4.89
45861793,218298020,2,Santo Antnio,Lisboa,38.720410,-9.143610,Entire condominium (condo),Entire home/apt,2,1,1,2,33,7,3,4.33,4.33,3.67,4.67
45862512,367999964,3,Alenquer (Santo Estvo e Triana),Alenquer,39.057470,-9.007260,Entire residential home,Entire home/apt,4,1,1,2,109,2,2,4.5,5,5,5
45870624,371050748,3,Arroios,Lisboa,38.715570,-9.138700,Entire rental unit,Entire home/apt,4,1,1,2,68,2,16,4.94,5,4.81,4.81
45877257,264499398,9,Avenidas Novas,Lisboa,38.742390,-9.145960,Room in boutique hotel,Private room,1,1,1,1,20,30,2,5,5,5,5
45877394,264499398,9,Avenidas Novas,Lisboa,38.740590,-9.146360,Room in boutique hotel,Private room,2,1,1,1,105,1,5,5,4.8,5,4.6
45877654,264499398,9,Avenidas Novas,Lisboa,38.742070,-9.146070,Room in boutique hotel,Private room,2,1,1,2,105,1,4,5,5,5,5
45904964,264499398,9,Avenidas Novas,Lisboa,38.740330,-9.146490,Room in boutique hotel,Private room,1,1,1,1,20,30,3,5,5,4.67,5
45905048,264499398,9,Avenidas Novas,Lisboa,38.740830,-9.147970,Room in boutique hotel,Private room,1,1,1,1,23,30,5,5,5,4.8,4.8
45908725,372159762,2,Santa Maria Maior,Lisboa,38.710300,-9.131690,Entire loft,Entire home/apt,4,2,1,1,128,1,42,5,4.98,4.93,4.95
45914397,371205624,5,Arroios,Lisboa,38.735000,-9.132530,Private room in rental unit,Private room,3,2,1,3,30,1,2,4,5,4,5
45926130,371205624,5,Arroios,Lisboa,38.735130,-9.131810,Private room in rental unit,Private room,2,2,1,2,28,1,2,4,5,5,5
45926423,371205624,5,Arroios,Lisboa,38.735290,-9.133000,Private room in rental unit,Private room,4,2,1,3,34,1,1,5,4,4,5
45938587,367525734,0,Cascais e Estoril,Cascais,38.704290,-9.399100,Entire rental unit,Entire home/apt,4,1,1,2,63,1,55,4.45,4.64,4.53,4.76
45946863,372489585,15,Arroios,Lisboa,38.728250,-9.146550,Private room in rental unit,Private room,3,3,1,1,39,20,13,4.38,4.46,3.69,4.69
45947249,372489585,15,Santo Antnio,Lisboa,38.726600,-9.146710,Private room in rental unit,Private room,2,3,1,2,28,20,7,4,4.29,3.86,4.86
45947343,372489585,15,Santo Antnio,Lisboa,38.728180,-9.145230,Private room in rental unit,Private room,2,3,1,1,29,20,7,3.86,4,3.57,4.86
45947432,372489585,15,Santo Antnio,Lisboa,38.727780,-9.144980,Private room in rental unit,Private room,2,3,1,1,31,3,15,3.6,4,2.93,4.2
45947593,372489585,15,Santo Antnio,Lisboa,38.727760,-9.146860,Private room in rental unit,Private room,2,3,1,2,27,6,8,4.13,4.13,3.75,4.63
45952880,104083974,73,Santo Antnio,Lisboa,38.717360,-9.154240,Entire rental unit,Entire home/apt,4,1,2,2,57,1,3,2.67,3.33,2.67,3.67
45956073,372390829,6,Arroios,Lisboa,38.736220,-9.132810,Private room in rental unit,Private room,2,1,1,2,30,1,7,4.29,4.29,4.29,4.57
45963467,402191311,0,So Vicente,Lisboa,38.714820,-9.129530,Entire rental unit,Entire home/apt,6,2,3,4,89,2,17,4.12,4,4.06,4.59
45966934,372631254,0,Santa Maria Maior,Lisboa,38.714950,-9.138310,Room in boutique hotel,Private room,2,1,1,1,62,1,179,4.63,4.71,4.77,4.73
45967095,214107680,11,Misericrdia,Lisboa,38.709630,-9.148300,Entire serviced apartment,Entire home/apt,2,1,0,2,113,1,3,5,5,5,5
45967992,372638934,0,Encosta do Sol,Amadora,38.764160,-9.208910,Entire rental unit,Entire home/apt,4,1,2,3,50,2,4,4.25,4.5,4,4.25
45968977,372646174,0,Misericrdia,Lisboa,38.707180,-9.147950,Entire rental unit,Entire home/apt,2,1,0,0,92,1,8,4.25,4.63,4.13,4.88
45983435,214107680,11,Misericrdia,Lisboa,38.709500,-9.149810,Entire serviced apartment,Entire home/apt,2,1,1,2,134,1,8,4.63,4.88,5,4.88
45998910,402191311,0,Misericrdia,Lisboa,38.708670,-9.151980,Entire rental unit,Entire home/apt,4,1,1,2,59,1,30,4.63,4.67,4.57,4.73
46013894,402191311,0,Santa Maria Maior,Lisboa,38.715090,-9.135580,Entire rental unit,Entire home/apt,4,2,2,3,54,2,20,4.15,4.55,4.35,4.65
46013918,402191311,0,Santa Maria Maior,Lisboa,38.715030,-9.135680,Entire rental unit,Entire home/apt,3,1,1,2,48,2,7,4.29,4.57,4,4.86
46014856,402191311,0,Misericrdia,Lisboa,38.706890,-9.152070,Entire rental unit,Entire home/apt,4,1,1,2,59,1,33,4.73,4.64,4.64,4.82
46022112,373043799,0,Estrela,Lisboa,38.706230,-9.161180,Entire rental unit,Entire home/apt,7,1,3,6,131,2,7,4,4,4.57,4.43
46024690,268651206,17,Estrela,Lisboa,38.712140,-9.170250,Entire rental unit,Entire home/apt,2,1,1,1,65,4,10,4.7,4.9,4.8,4
46033572,520897,2,Penha de Frana,Lisboa,38.725640,-9.120340,Entire residential home,Entire home/apt,4,2,1,2,60,2,7,5,5,4.86,5
46036249,368724510,0,Avenidas Novas,Lisboa,38.732470,-9.150120,Entire rental unit,Entire home/apt,3,1,1,2,80,2,6,4.83,4.67,5,4.83
46060516,402191311,0,Misericrdia,Lisboa,38.708420,-9.151570,Entire rental unit,Entire home/apt,4,1,1,2,48,1,36,4.86,4.86,4.78,4.94
46061366,95101038,18,Santa Maria Maior,Lisboa,38.711350,-9.137250,Entire rental unit,Entire home/apt,2,1,1,2,69,2,24,4.83,4.88,4.79,4.92
46061996,268651206,17,Estrela,Lisboa,38.712000,-9.170010,Entire rental unit,Entire home/apt,2,1,1,1,75,4,5,3.6,4,4,3.6
46065017,1756107,159,Arroios,Lisboa,38.719930,-9.135030,Entire rental unit,Entire home/apt,4,2,2,2,140,3,4,4.5,5,5,4.75
46067091,391315,2,Santo Antnio,Lisboa,38.719570,-9.142990,Room in boutique hotel,Private room,2,1,1,1,50,1,2,5,5,5,5
46076172,21479461,8,Carcavelos e Parede,Cascais,38.690010,-9.345130,Private room in rental unit,Private room,2,1,1,1,16,4,6,3.67,4,3.5,4.33
46094596,326732752,6,Misericrdia,Lisboa,38.710190,-9.146390,Entire rental unit,Entire home/apt,5,1,2,4,65,3,13,4.46,4.62,4.38,4.69
46096471,214107680,11,Misericrdia,Lisboa,38.708320,-9.148100,Entire serviced apartment,Entire home/apt,2,1,1,2,145,1,5,5,4.8,5,5
46100281,239513511,30,Estrela,Lisboa,38.712660,-9.157530,Entire rental unit,Entire home/apt,4,1,1,2,88,2,32,4.72,4.84,4.75,4.88
46113146,373706405,3,Misericrdia,Lisboa,38.716240,-9.152490,Entire rental unit,Entire home/apt,4,1,1,1,45,3,14,4.29,4.5,4.36,4.93
46115416,311323358,2,Cascais e Estoril,Cascais,38.696800,-9.421390,Entire rental unit,Entire home/apt,5,1,0,0,91,2,3,4.33,5,3.67,5
46115432,311323358,2,Cascais e Estoril,Cascais,38.696800,-9.421370,Entire rental unit,Entire home/apt,2,1,0,1,75,2,1,5,5,5,5
46121867,370731527,0,Misericrdia,Lisboa,38.715350,-9.151550,Entire rental unit,Entire home/apt,5,2,3,3,60,28,2,4.5,5,5,4.5
46122308,370731527,0,Misericrdia,Lisboa,38.706930,-9.142320,Entire rental unit,Entire home/apt,5,3,3,5,125,2,32,5,5,4.97,5
46128634,36302573,9,Parque das Naes,Lisboa,38.754284,-9.093619,Houseboat,Entire home/apt,4,1,1,2,108,1,51,4.86,4.8,4.8,4.75
46129647,264499398,9,Avenidas Novas,Lisboa,38.742150,-9.147770,Room in boutique hotel,Private room,1,1,1,1,20,30,3,4,3.67,3.67,5
46129824,264499398,9,Avenidas Novas,Lisboa,38.740520,-9.148010,Room in boutique hotel,Private room,1,1,1,1,20,30,4,4.75,5,4.75,4.75
46138044,8046399,35,Santo Antnio,Lisboa,38.716000,-9.150810,Entire rental unit,Entire home/apt,6,1,2,2,84,2,6,5,4.83,5,5
46138551,373874880,0,Belm,Lisboa,38.694230,-9.210510,Boat,Entire home/apt,2,1,1,1,120,1,3,5,5,5,5
46158212,391315,2,Santo Antnio,Lisboa,38.720180,-9.142090,Room in boutique hotel,Private room,2,1,1,2,71,2,3,5,5,4.67,5
46164458,157141527,17,So Vicente,Lisboa,38.720940,-9.128030,Entire rental unit,Entire home/apt,5,2,2,2,92,2,16,5,4.88,5,4.94
46167490,2396258,18,Areeiro,Lisboa,38.739876,-9.132122,Private room in rental unit,Private room,2,2,1,1,40,7,2,4.5,5,4,5
46197649,391315,2,Santo Antnio,Lisboa,38.720780,-9.143100,Room in boutique hotel,Private room,2,1,1,2,50,1,9,4.78,4.56,4.11,4.89
46208706,3953109,531,Arroios,Lisboa,38.733100,-9.139430,Entire rental unit,Entire home/apt,5,1,2,4,89,1,9,4,4.33,4.44,4.33
46216362,195140646,5,Ericeira,Mafra,38.967470,-9.411540,Entire rental unit,Entire home/apt,4,2,2,2,70,2,20,4.95,5,4.9,4.85
46218110,195140646,5,Ericeira,Mafra,38.957610,-9.407910,Entire rental unit,Entire home/apt,4,2,2,6,70,2,8,5,4.88,4.88,4.88
46231876,374409946,0,Ericeira,Mafra,38.982440,-9.414010,Entire rental unit,Entire home/apt,6,2,2,5,90,4,8,4.75,4.88,5,4.5
46238752,348718862,2,Santa Maria Maior,Lisboa,38.717460,-9.136000,Entire rental unit,Entire home/apt,4,1,2,3,34,1,16,4,4.63,4.38,4.5
46238763,348718862,2,Santa Maria Maior,Lisboa,38.716940,-9.136450,Entire rental unit,Entire home/apt,4,1,2,4,39,1,1,4,5,5,4
46251439,402191311,0,Misericrdia,Lisboa,38.715690,-9.147940,Entire rental unit,Entire home/apt,3,2,2,2,59,30,1,5,5,5,5
46252380,3953109,531,Santa Maria Maior,Lisboa,38.709720,-9.140080,Entire rental unit,Entire home/apt,4,1,1,2,93,1,21,4.9,4.81,4.86,5
46252936,264499398,9,Avenidas Novas,Lisboa,38.742090,-9.147670,Room in boutique hotel,Private room,1,1,1,1,20,30,3,5,5,5,5
46255033,374535800,10,Arroios,Lisboa,38.734460,-9.142220,Private room in rental unit,Private room,2,1,1,1,24,1,12,3.42,3.67,3.5,4.5
46258606,208933060,19,Belm,Lisboa,38.699920,-9.195240,Entire rental unit,Entire home/apt,5,1,0,0,107,1,13,4.69,4.69,5,5
46258612,208933060,19,Alcntara,Lisboa,38.706220,-9.188890,Entire rental unit,Entire home/apt,3,1,1,1,73,1,5,4.4,4.4,4.2,4.4
46258962,374559992,0,Alcntara,Lisboa,38.705080,-9.189210,Entire rental unit,Entire home/apt,2,1,1,0,70,2,15,4.67,4.67,4.6,4.53
46260680,284053503,1,Santo Antnio,Lisboa,38.724780,-9.155630,Entire rental unit,Entire home/apt,2,1,1,2,70,4,11,4.82,4.82,4.82,4.82
46265402,20158785,2,Santa Clara,Lisboa,38.779170,-9.157520,Private room in rental unit,Private room,1,1,1,1,13,1,17,4.82,4.88,4.76,4.53
46269348,193258970,2,Santa Maria Maior,Lisboa,38.718320,-9.136300,Entire rental unit,Entire home/apt,3,1,1,1,50,2,4,4.5,4.75,4.75,5
46270067,374631491,0,Ericeira,Mafra,38.967800,-9.416020,Shared room in hostel,Shared room,2,2,1,2,55,1,2,4.5,4.5,4.5,4.5
46273871,374631491,0,Ericeira,Mafra,38.965980,-9.416750,Shared room in hostel,Shared room,6,2,1,6,57,1,2,5,5,5,5
46275466,374631491,0,Ericeira,Mafra,38.966090,-9.416840,Shared room in boutique hotel,Shared room,10,1,1,10,48,1,3,5,5,4.67,5
46276216,374664536,0,Venda do Pinheiro e Santo Estvo das Gals,Mafra,38.917750,-9.228990,Entire rental unit,Entire home/apt,4,2,2,2,42,2,7,4.86,5,4.86,5
46276776,17206393,18,Ericeira,Mafra,38.972330,-9.416400,Entire rental unit,Entire home/apt,6,2,3,6,150,2,3,5,5,5,5
46292038,73827048,0,Misericrdia,Lisboa,38.712530,-9.149570,Entire rental unit,Entire home/apt,4,1,1,1,52,2,8,4.88,5,4.88,5
46292444,32623057,1,Santa Maria Maior,Lisboa,38.716940,-9.135920,Entire rental unit,Entire home/apt,4,1,1,2,64,10,1,5,5,5,5
46292577,173388935,0,Ericeira,Mafra,38.953960,-9.404060,Private room in residential home,Private room,2,1,1,1,25,2,11,4.82,4.64,4.27,4.64
46299107,97375460,1,Santa Maria Maior,Lisboa,38.717370,-9.133390,Entire rental unit,Entire home/apt,5,2,2,4,78,1,2,4.5,4,5,4
46308526,132224772,2,Santo Antnio,Lisboa,38.724390,-9.145180,Entire rental unit,Entire home/apt,6,2,3,4,97,2,23,4.83,4.83,4.78,4.74
46314055,25391913,36,Cascais e Estoril,Cascais,38.705530,-9.409130,Entire rental unit,Entire home/apt,4,1,2,3,82,4,5,4.4,4.8,4.6,4.4
46332906,374798304,2,Queluz e Belas,Sintra,38.758100,-9.253140,Private room in rental unit,Private room,1,1,1,1,20,2,1,5,5,5,5
46344123,214107680,11,Misericrdia,Lisboa,38.707610,-9.150250,Entire serviced apartment,Entire home/apt,2,1,1,1,161,1,2,5,5,5,5
46345458,402191311,0,Santa Maria Maior,Lisboa,38.711410,-9.138140,Entire rental unit,Entire home/apt,4,1,1,2,71,2,24,4.38,4.5,4.75,4.88
46368131,179975688,1,Santa Maria Maior,Lisboa,38.712856,-9.126507,Entire rental unit,Entire home/apt,4,2,2,2,94,2,10,4.9,4.7,4.7,4.9
46373307,318669472,38,Arroios,Lisboa,38.733970,-9.133500,Entire rental unit,Entire home/apt,10,2,5,5,106,1,3,4,4.33,4.67,5
46373309,318669472,38,Misericrdia,Lisboa,38.710540,-9.151360,Entire rental unit,Entire home/apt,4,1,1,2,42,1,1,1,2,2,4
46373716,391315,2,Santo Antnio,Lisboa,38.719920,-9.141210,Room in boutique hotel,Private room,2,1,1,2,50,2,3,4.67,5,4.67,5
46375287,3953109,531,Santa Maria Maior,Lisboa,38.712540,-9.126740,Entire rental unit,Entire home/apt,4,1,1,2,78,1,1,3,5,2,4
46388926,391315,2,Santo Antnio,Lisboa,38.718990,-9.142490,Room in boutique hotel,Private room,2,1,1,2,71,2,2,5,5,4.5,5
46389551,391315,2,Santo Antnio,Lisboa,38.720880,-9.143210,Room in boutique hotel,Private room,2,1,1,2,71,2,3,4.33,4.67,4.33,5
46396033,100945995,0,Arroios,Lisboa,38.722270,-9.134870,Entire condominium (condo),Entire home/apt,2,1,1,1,45,3,6,5,5,5,4.83
46407454,391315,2,Santo Antnio,Lisboa,38.719640,-9.142970,Room in boutique hotel,Private room,2,1,1,2,50,2,2,5,5,5,4.5
46408568,359656933,13,Arroios,Lisboa,38.722030,-9.134120,Entire rental unit,Entire home/apt,4,1,1,3,39,2,19,4.47,4.53,4.21,4.32
